0,1,2,3,4,5
ENSG00000236266,Z98884.1,antisense_RNA,7810242,7827342,1
ENSG00000235116,BX649210.1,processed_pseudogene,32624375,32624782,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000149480,MTA2,protein_coding,62593214,62601840,11
ENSG00000226754,AL606760.1,antisense_RNA,53238610,53242783,1
ENSG00000264311,CCDC58P1,processed_pseudogene,10623876,10624305,18
ENSG00000272259,LINC01749,lincRNA,63009383,63085071,20
ENSG00000177981,ASB8,protein_coding,48147788,48181213,12
ENSG00000155100,OTUD6B,protein_coding,91070196,91087095,8
ENSG00000224547,ZNF619P1,processed_pseudogene,46144937,46145688,7
ENSG00000007341,ST7L,protein_coding,112523518,112620825,1
ENSG00000010295,IFFO1,protein_coding,6538375,6556083,12
ENSG00000245667,AC006064.1,antisense_RNA,6543504,6544931,12
ENSG00000140497,SCAMP2,protein_coding,74843730,74873365,15
ENSG00000248139,CUL4AP1,processed_pseudogene,116425983,116430892,4
ENSG00000284669,AC092053.3,antisense_RNA,39148281,39172952,3
ENSG00000221971,TTC4P1,processed_pseudogene,45999621,46000778,7
ENSG00000275282,CFL1P5,processed_pseudogene,69313353,69313854,CHR_HSCHR5_2_CTG1_1
ENSG00000253771,TPTE2P1,transcribed_unprocessed_pseudogene,24924677,24968487,13
ENSG00000284048,AC073111.4,processed_transcript,150379329,150410597,7
ENSG00000232762,AL355483.3,antisense_RNA,53304536,53307462,1
ENSG00000234939,MTND2P18,unprocessed_pseudogene,131384461,131385490,2
ENSG00000136193,SCRN1,protein_coding,29920103,29990289,7
ENSG00000233662,CALM2P4,processed_pseudogene,98640814,98641239,13
ENSG00000234796,AC113607.1,antisense_RNA,910926,921124,2
ENSG00000226433,AP000290.1,antisense_RNA,33156632,33159110,21
ENSG00000271853,AL162258.1,processed_transcript,153626332,153634340,1
ENSG00000223820,CFL1P1,transcribed_unprocessed_pseudogene,87817928,87845612,10
ENSG00000204359,CFB,protein_coding,31985034,31990148,CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000115325,DOK1,protein_coding,74549026,74557554,2
ENSG00000223747,C4B-AS1,processed_transcript,31973822,31981098,CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000206324,AGPAT1,protein_coding,32125820,32135704,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000206331,PRRT1,protein_coding,32105963,32111974,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000177669,MBOAT4,protein_coding,30131824,30144686,8
ENSG00000133136,GNG5P2,processed_pseudogene,110346703,110346909,X
ENSG00000083168,KAT6A,protein_coding,41929479,42051990,8
ENSG00000137996,RTCA,protein_coding,100266207,100292769,1
ENSG00000236958,AC051618.1,sense_intronic,54864674,54869122,10
ENSG00000249860,MTRNR2L5,protein_coding,55599303,55600041,10
ENSG00000279727,LINC02033,lincRNA,36819276,36822498,3
ENSG00000248488,PGAM4P2,processed_pseudogene,115764099,115764819,4
ENSG00000172667,ZMAT3,protein_coding,179017223,179072279,3
ENSG00000251308,MRPS33P3,processed_pseudogene,115142982,115143303,4
ENSG00000230067,HSPD1P6,transcribed_processed_pseudogene,36767117,36784167,3
ENSG00000241111,PRICKLE2-AS1,antisense_RNA,64067964,64103131,3
ENSG00000248831,AC008638.1,processed_pseudogene,77350370,77351235,4
ENSG00000164692,COL1A2,protein_coding,94394561,94431232,7
ENSG00000227176,AC092641.1,processed_pseudogene,170077224,170078294,2
ENSG00000273616,NDUFA6-AS1,processed_transcript,42090956,42125351,CHR_HSCHR22_1_CTG1
ENSG00000112394,SLC16A10,protein_coding,111087503,111231194,6
ENSG00000231046,AL360227.1,antisense_RNA,111227747,111259034,6
ENSG00000166987,MBD6,protein_coding,57520710,57530148,12
ENSG00000261394,AC007598.2,antisense_RNA,12366982,12372582,16
ENSG00000260488,AC007216.1,antisense_RNA,11976851,11977850,16
ENSG00000239926,PRDX3P4,processed_pseudogene,64174401,64175147,3
ENSG00000137312,FLOT1,protein_coding,30727709,30742733,6
ENSG00000143222,UFC1,protein_coding,161152776,161158856,1
ENSG00000152430,BOLL,protein_coding,197726879,197786762,2
ENSG00000116120,FARSB,protein_coding,222570536,222656337,2
ENSG00000274518,KIR2DS2,protein_coding,54738519,54752638,CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000249071,EGFLAM-AS3,antisense_RNA,38345347,38346551,5
ENSG00000249491,EGFLAM-AS1,antisense_RNA,38425036,38427376,5
ENSG00000107863,ARHGAP21,protein_coding,24583609,24723668,10
ENSG00000163082,SGPP2,protein_coding,222424517,222560948,2
ENSG00000136695,IL36RN,protein_coding,113058638,113065382,2
ENSG00000256737,RBBP4P5,processed_pseudogene,21563819,21565084,14
ENSG00000271200,AC099791.2,lincRNA,61741998,61742424,1
ENSG00000230327,MTCO1P42,processed_pseudogene,50588690,50589415,2
ENSG00000177485,ZBTB33,protein_coding,120250752,120258398,X
ENSG00000271415,RPL23AP90,processed_pseudogene,100196816,100197051,1
ENSG00000124155,PIGT,protein_coding,45416067,45456934,20
ENSG00000151849,CENPJ,protein_coding,24882284,24922889,13
ENSG00000111860,CEP85L,protein_coding,118460772,118710075,6
ENSG00000151576,QTRT2,protein_coding,114005833,114088422,3
ENSG00000267034,AC010980.2,lincRNA,222317242,222318653,2
ENSG00000225913,AL138767.3,lincRNA,87607985,87659279,10
ENSG00000198857,HSD3BP5,transcribed_unprocessed_pseudogene,119601340,119609250,1
ENSG00000115649,CNPPD1,protein_coding,219171897,219178106,2
ENSG00000126001,CEP250,protein_coding,35455164,35519280,20
ENSG00000243069,ARHGEF26-AS1,processed_transcript,154024401,154121332,3
ENSG00000173209,AHSA2,protein_coding,61177418,61191203,2
ENSG00000274945,KIR2DL4,protein_coding,54848094,54859121,CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1
ENSG00000247556,OIP5-AS1,processed_transcript,41283990,41309737,15
ENSG00000275401,AL391095.3,lincRNA,38418483,38419202,20
ENSG00000278058,AC009159.3,lincRNA,79605802,79606605,16
ENSG00000267469,AC005944.1,antisense_RNA,3052910,3053724,19
ENSG00000260941,LINC00622,sense_overlapping,119597702,119599271,1
ENSG00000101624,CEP76,protein_coding,12661833,12702777,18
ENSG00000234813,AL357520.1,processed_pseudogene,18940501,18940953,10
ENSG00000262003,AC087392.1,antisense_RNA,909632,911212,17
ENSG00000133131,MORC4,protein_coding,106813871,107000244,X
ENSG00000284738,AL358472.5,antisense_RNA,153923337,153935240,1
ENSG00000164978,NUDT2,protein_coding,34329506,34343713,9
ENSG00000278983,AC048380.2,TEC,48564795,48568342,18
ENSG00000280882,AP000432.3,TEC,17705408,17707455,CHR_HSCHR21_6_CTG1_1
ENSG00000167992,VWCE,protein_coding,61258286,61295424,11
ENSG00000113088,GZMK,protein_coding,55024253,55034570,5
ENSG00000248716,AC093815.1,processed_pseudogene,114103938,114104225,4
ENSG00000259291,ZNF710-AS1,antisense_RNA,90074512,90082207,15
ENSG00000235577,CR759837.1,unprocessed_pseudogene,32460410,32460505,CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000281617,ANKRD18DP,transcribed_unprocessed_pseudogene,198053522,198080720,CHR_HSCHR3_9_CTG3
ENSG00000241671,AC117394.1,processed_pseudogene,153129074,153129640,3
ENSG00000241810,HMGN2P13,processed_pseudogene,153067278,153067551,3
ENSG00000237090,AL512353.3,processed_pseudogene,42891094,42892430,1
ENSG00000233708,AL512353.2,processed_pseudogene,42886597,42888767,1
ENSG00000230010,AL049646.1,lincRNA,18322552,18359300,20
ENSG00000255700,APOOP3,processed_pseudogene,65134688,65135273,12
ENSG00000214732,AL096814.1,protein_coding,42155426,42163439,6
ENSG00000244545,AC092924.1,lincRNA,152648146,152650447,3
ENSG00000203463,SLC44A4,processed_transcript,31902815,31903058,CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000169271,HSPB3,protein_coding,54455601,54456384,5
ENSG00000186684,CYP27C1,protein_coding,127184120,127220078,2
ENSG00000181192,DHTKD1,protein_coding,12068972,12123225,10
ENSG00000238755,LINC02006,processed_transcript,153384934,153980186,3
ENSG00000243486,AC068985.1,lincRNA,153881526,153940836,3
ENSG00000243012,LINC02083,lincRNA,153431856,153443531,3
ENSG00000237787,C3orf79,lincRNA,153484495,153502697,3
ENSG00000224344,KNOP1P3,processed_pseudogene,51511058,51511483,2
ENSG00000259759,AC007907.1,lincRNA,54239693,54240654,16
ENSG00000231918,AC007402.1,lincRNA,51032601,52407917,2
ENSG00000256311,AC084880.2,antisense_RNA,119225834,119259017,12
ENSG00000261501,AC079341.1,lincRNA,121870583,121872848,4
ENSG00000225444,LINC01867,lincRNA,52373118,52390012,2
ENSG00000259517,LINC02169,lincRNA,54245618,54270746,16
ENSG00000238165,AC007560.1,processed_pseudogene,50829442,50829678,2
ENSG00000146858,ZC3HAV1L,protein_coding,139025706,139036029,7
ENSG00000281196,LINC00934,lincRNA,119283825,119303380,12
ENSG00000226366,AC097463.1,processed_pseudogene,51926882,51927362,2
ENSG00000236538,ZNF863P,processed_pseudogene,52071355,52077197,2
ENSG00000225140,AL358216.1,antisense_RNA,628638,631255,10
ENSG00000233021,AL669841.1,antisense_RNA,437561,441170,10
ENSG00000077009,NMRK2,protein_coding,3933103,3942416,19
ENSG00000230840,AC097463.2,processed_pseudogene,51925692,51925833,2
ENSG00000177508,IRX3,protein_coding,54283304,54286763,16
ENSG00000180525,PRR26,protein_coding,649948,669581,10
ENSG00000064687,ABCA7,protein_coding,1040101,1065572,19
ENSG00000164684,ZNF704,protein_coding,80628451,80874781,8
ENSG00000168394,TAP1,protein_coding,32845209,32853978,6
ENSG00000118816,CCNI,protein_coding,77047158,77076005,4
ENSG00000179915,NRXN1,protein_coding,49918505,51225575,2
ENSG00000151240,DIP2C,protein_coding,274190,689668,10
ENSG00000103148,NPRL3,protein_coding,84271,138860,16
ENSG00000223965,ZNF587P1,processed_pseudogene,31794470,31796175,3
ENSG00000144645,OSBPL10,protein_coding,31657890,32077580,3
ENSG00000283689,AC018553.2,antisense_RNA,54285604,54289568,16
ENSG00000123124,WWP1,protein_coding,86342738,86478420,8
ENSG00000264424,MYH4,protein_coding,10443290,10469559,17
ENSG00000240752,AC055731.1,processed_pseudogene,78758974,78759374,3
ENSG00000106012,IQCE,protein_coding,2558972,2614734,7
ENSG00000223920,AC099791.1,processed_pseudogene,61654194,61654908,1
ENSG00000227663,RPL7P2,processed_pseudogene,2075555,2075822,20
ENSG00000260017,AC138811.1,antisense_RNA,18803083,18812181,16
ENSG00000253516,HMGB1P41,processed_pseudogene,80812142,80812581,8
ENSG00000254331,CKS1BP7,processed_pseudogene,80644939,80645173,8
ENSG00000274842,LILRP2,transcribed_processed_pseudogene,54707916,54713453,CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1
ENSG00000002745,WNT16,protein_coding,121325367,121341104,7
ENSG00000143630,HCN3,protein_coding,155277583,155289848,1
ENSG00000125657,TNFSF9,protein_coding,6530999,6535928,19
ENSG00000273302,AC016747.3,sense_intronic,61199979,61200769,2
ENSG00000271146,AC018889.1,processed_pseudogene,61249780,61250621,2
ENSG00000115464,USP34,protein_coding,61187463,61470769,2
ENSG00000272434,AC137630.3,antisense_RNA,49029316,49029706,3
ENSG00000178035,IMPDH2,protein_coding,49024325,49029408,3
ENSG00000236327,AL831737.1,processed_pseudogene,153890595,153890865,1
ENSG00000223599,AL513523.1,processed_pseudogene,153852106,153853414,1
ENSG00000240068,RPL21P42,processed_pseudogene,154023835,154024298,3
ENSG00000259273,AC027176.1,processed_pseudogene,89936492,89937005,15
ENSG00000124224,PPP4R1L,transcribed_unprocessed_pseudogene,58228940,58309439,20
ENSG00000229077,SLC44A4,protein_coding,31939669,31955518,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000280377,AC027176.3,TEC,89950760,89951345,15
ENSG00000198837,DENND4B,protein_coding,153929501,153946696,1
ENSG00000283303,AC073869.5,antisense_RNA,131363364,131364881,2
ENSG00000233087,WTH3DI,protein_coding,131361111,131364142,2
ENSG00000125834,STK35,protein_coding,2101611,2177038,20
ENSG00000133020,MYH8,protein_coding,10390322,10421950,17
ENSG00000204556,AL450124.1,unprocessed_pseudogene,26018832,26020684,20
ENSG00000275196,KIR2DL1,protein_coding,54426396,54427817,CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000105939,ZC3HAV1,protein_coding,139043520,139109719,7
ENSG00000233366,ZNF90P2,processed_pseudogene,28888832,28889906,6
ENSG00000227840,KRTAP8-3P,unprocessed_pseudogene,30806932,30807119,21
ENSG00000183640,KRTAP8-1,protein_coding,30812697,30813252,21
ENSG00000148719,DNAJB12,protein_coding,72332830,72355230,10
ENSG00000159784,FAM131B,protein_coding,143353400,143362770,7
ENSG00000274749,KRTAP7-1,protein_coding,30829039,30829759,21
ENSG00000227368,CDK8P2,processed_pseudogene,112932625,112933171,2
ENSG00000240065,PSMB9,protein_coding,32844136,32859585,6
ENSG00000225080,PFN1P4,processed_pseudogene,148129497,148129898,1
ENSG00000263956,NBPF11,protein_coding,148102046,148152322,1
ENSG00000196937,FAM3C,protein_coding,121348851,121396364,7
ENSG00000237460,LINC01661,lincRNA,106818239,106838167,1
ENSG00000226542,AC114814.1,lincRNA,235084822,235088586,2
ENSG00000172466,ZNF24,protein_coding,35332212,35345482,18
ENSG00000198890,PRMT6,protein_coding,107056679,107059294,1
ENSG00000232517,AC112198.2,unitary_pseudogene,54808210,54872551,5
ENSG00000224639,C4B,processed_transcript,32058468,32058494,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000226810,AC112198.1,processed_pseudogene,54857272,54858491,5
ENSG00000231032,AC114814.2,processed_pseudogene,235147016,235147500,2
ENSG00000235293,AC114814.3,lincRNA,235177896,235178905,2
ENSG00000250229,AC111193.1,processed_pseudogene,113840050,113840236,4
ENSG00000257761,AC078860.1,antisense_RNA,71582293,71583852,12
ENSG00000278013,AC245033.2,lincRNA,82540870,82562374,15
ENSG00000230737,AC106870.2,antisense_RNA,29890371,29892354,2
ENSG00000175183,CSRP2,protein_coding,76858715,76879060,12
ENSG00000230202,AL450405.1,processed_pseudogene,117998975,117999448,6
ENSG00000196376,SLC35F1,protein_coding,117907526,118317676,6
ENSG00000260836,AC245033.1,protein_coding,82540032,82555932,15
ENSG00000149932,TMEM219,protein_coding,29940885,29973052,16
ENSG00000280810,NSFP1,unprocessed_pseudogene,45573716,45688015,CHR_HSCHR17_1_CTG5
ENSG00000254088,SLC2A3P4,processed_pseudogene,86503591,86505061,8
ENSG00000259707,AC105339.3,processed_pseudogene,82691723,82692358,15
ENSG00000250569,NTAN1P2,processed_pseudogene,86481754,86483002,8
ENSG00000254231,AC103760.1,processed_transcript,86333274,86343314,8
ENSG00000182774,RPS17,protein_coding,82536753,82540564,15
ENSG00000188707,ZBED6CL,protein_coding,150329789,150332721,7
ENSG00000259192,AC109631.1,processed_pseudogene,38458760,38459540,15
ENSG00000176623,RMDN1,protein_coding,86468257,86514357,8
ENSG00000106526,ACTR3C,protein_coding,150243916,150323725,7
ENSG00000276912,KIR3DP1,unprocessed_pseudogene,54429845,54441468,CHR_HSCHR19LRC_COX2_CTG3_1
ENSG00000261722,AC092376.1,lincRNA,79212711,79229453,16
ENSG00000231827,AL513523.2,transcribed_unprocessed_pseudogene,153793947,153802091,1
ENSG00000171262,FAM98B,protein_coding,38454127,38487710,15
ENSG00000261472,AC084064.1,lincRNA,79505603,79516293,16
ENSG00000227181,LINC01688,lincRNA,182712862,182714544,1
ENSG00000204261,PSMB8-AS1,lincRNA,32844086,32846495,6
ENSG00000136688,IL36G,protein_coding,112973203,112985665,2
ENSG00000229207,SERPINH1P1,processed_pseudogene,34318407,34319655,9
ENSG00000143614,GATAD2B,protein_coding,153789030,153923360,1
ENSG00000187522,HSPA14,protein_coding,14838164,14871741,10
ENSG00000180773,SLC36A4,protein_coding,93144171,93197964,11
ENSG00000183770,FOXL2,protein_coding,138944224,138947140,3
ENSG00000101115,SALL4,protein_coding,51782331,51802520,20
ENSG00000244733,AL132656.2,lincRNA,79660891,79677996,10
ENSG00000148300,REXO4,protein_coding,133406059,133418096,9
ENSG00000271488,RBM11P1,processed_pseudogene,132764660,132765458,6
ENSG00000233632,Z82198.3,processed_pseudogene,33137140,33137338,22
ENSG00000253754,AC087620.1,antisense_RNA,108226200,108227544,8
ENSG00000154258,ABCA9,protein_coding,68974488,69061064,17
ENSG00000184961,RPL7AP49,processed_pseudogene,39983821,39984401,9
ENSG00000124208,TMEM189-UBE2V1,protein_coding,50081124,50153637,20
ENSG00000284634,AC092821.3,processed_transcript,9448295,9658392,12
ENSG00000076043,REXO2,protein_coding,114439386,114450279,11
ENSG00000174516,PELI3,protein_coding,66466327,66477337,11
ENSG00000259259,NPM1P42,processed_pseudogene,72899399,72900260,15
ENSG00000181408,UTS2R,protein_coding,82374230,82375586,17
ENSG00000278964,AC132938.4,TEC,82362349,82363196,17
ENSG00000070540,WIPI1,protein_coding,68420948,68457513,17
ENSG00000204604,ZNF468,protein_coding,52838008,52857649,19
ENSG00000257156,AC024909.1,lincRNA,89048187,89309553,12
ENSG00000234886,MTND5P26,processed_pseudogene,102803041,102806138,X
ENSG00000069812,HES2,protein_coding,6412418,6424670,1
ENSG00000226056,MTND4P32,processed_pseudogene,102799942,102801399,X
ENSG00000273118,AC093865.1,sense_overlapping,212581357,213021545,2
ENSG00000274108,KIR2DL3,protein_coding,54738481,54752986,CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000228194,Z83846.1,processed_pseudogene,33014980,33015461,22
ENSG00000197083,ZNF300P1,transcribed_unprocessed_pseudogene,150930645,150946289,5
ENSG00000229673,Z73495.1,antisense_RNA,32783177,32784982,22
ENSG00000136098,NEK3,protein_coding,52132639,52159861,13
ENSG00000145908,ZNF300,protein_coding,150894392,150904983,5
ENSG00000183862,CNGA2,protein_coding,151738451,151745304,X
ENSG00000253317,AC078906.1,lincRNA,72196334,72202269,8
ENSG00000277392,KIR3DL3,protein_coding,54724479,54736494,CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1
ENSG00000106436,MYL10,protein_coding,101613325,101629296,7
ENSG00000276386,CNTNAP3P2,unprocessed_pseudogene,67059560,67293468,9
ENSG00000265100,AC005332.1,antisense_RNA,68246629,68247938,17
ENSG00000232549,SRD5A1P1,processed_pseudogene,139446891,139447676,X
ENSG00000164953,TMEM67,protein_coding,93754844,93819234,8
ENSG00000145692,BHMT,protein_coding,79111779,79132290,5
ENSG00000230922,AL079301.1,sense_intronic,45000565,45003619,22
ENSG00000223842,AL360093.1,lincRNA,219222248,219225497,1
ENSG00000206208,TAPBP,protein_coding,33470037,33484728,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000254617,AP005435.2,unprocessed_pseudogene,89887366,89889991,11
ENSG00000171634,BPTF,protein_coding,67825524,67984378,17
ENSG00000261055,AL450468.2,lincRNA,109895973,109897861,1
ENSG00000259532,AC009269.3,lincRNA,70748932,70754177,15
ENSG00000269836,AC020913.3,antisense_RNA,17177511,17178476,19
ENSG00000270818,AL445675.1,processed_pseudogene,242882066,242883475,1
ENSG00000258987,AL132642.1,antisense_RNA,93939555,93944129,14
ENSG00000102935,ZNF423,protein_coding,49487524,49857919,16
ENSG00000242107,LINC01100,lincRNA,160016024,160031423,3
ENSG00000280430,AP002782.1,TEC,90731110,90731723,11
ENSG00000265936,AC091042.1,processed_pseudogene,67375133,67375305,18
ENSG00000241451,RPS27P22,processed_pseudogene,22722229,22722469,12
ENSG00000186193,SAPCD2,protein_coding,137062124,137070588,9
ENSG00000240621,OR2AO1P,unprocessed_pseudogene,144176740,144177142,7
ENSG00000242670,RPL22P13,processed_pseudogene,54221126,54221472,4
ENSG00000221858,OR2A12,protein_coding,144086278,144098953,7
ENSG00000099889,ARVCF,protein_coding,19969896,20016808,22
ENSG00000106333,PCOLCE,protein_coding,100602177,100608175,7
ENSG00000270969,AP001823.1,processed_pseudogene,107585901,107586903,11
ENSG00000279251,AC015726.3,TEC,19855747,19856164,17
ENSG00000105552,BCAT2,protein_coding,48795062,48811029,19
ENSG00000214904,DUTP8,processed_pseudogene,98048555,98049043,4
ENSG00000272006,AC037487.3,processed_pseudogene,64951498,64951609,17
ENSG00000272346,AC103810.9,transcribed_unprocessed_pseudogene,64940606,64940717,17
ENSG00000265912,AC037487.1,lincRNA,64943262,64951054,17
ENSG00000280299,AC037487.4,processed_transcript,64940602,64954177,17
ENSG00000254428,AP003392.1,antisense_RNA,119003742,119004893,11
ENSG00000266155,AC103810.4,unprocessed_pseudogene,64936485,64940229,17
ENSG00000138074,SLC5A6,protein_coding,27199587,27212958,2
ENSG00000242197,AC098869.1,processed_pseudogene,40491733,40492024,4
ENSG00000197555,SIPA1L1,protein_coding,71320449,71741229,14
ENSG00000271234,AL078605.1,lincRNA,170297876,170298375,6
ENSG00000268093,AC022154.1,antisense_RNA,48619272,48624132,19
ENSG00000237296,SMG1P1,transcribed_unprocessed_pseudogene,22437008,22492220,16
ENSG00000254823,AP001782.1,lincRNA,123313674,123314770,11
ENSG00000164530,PI16,protein_coding,36948263,36964837,6
ENSG00000255342,AP000926.4,processed_pseudogene,123135923,123136376,11
ENSG00000258747,AL356022.1,antisense_RNA,44507407,44538513,14
ENSG00000275819,LAIR2,protein_coding,54428232,54441459,CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000180198,RCC1,protein_coding,28505943,28539300,1
ENSG00000271840,AL031281.2,lincRNA,22100613,22101360,1
ENSG00000233135,RPS27P18,unprocessed_pseudogene,125473686,125473932,10
ENSG00000150459,SAP18,protein_coding,21140514,21149084,13
ENSG00000134612,FOLH1B,transcribed_processed_pseudogene,89639227,89698718,11
ENSG00000106714,CNTNAP3,protein_coding,39072767,39288315,9
ENSG00000179912,R3HDM2,protein_coding,57253762,57431005,12
ENSG00000278977,AC003101.3,TEC,31533171,31533938,17
